type,context,contains_logging
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmn,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndn,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmm,0
j,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmm,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdm,0
j,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjm,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnn,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdn,0
j,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnj,0
c,cmndghnenmndsjmkmq,0
d,cmndghnenmndsjmkm,0
g,cmndghnenmndsjm,0
h,cmndghnenmndsjm,0
e,cmndghnenmnds,0
d,cmndghnenmnds,0
j,cmndghnenmndsjm,0
k,cmndghnenmndsjmkm,0
g,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngn,0
k,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngnkndgnk,0
d,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngnkndgnk,0
g,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngnkndgn,0
k,cmndngwknddnmddmmnmnnnnnnjndnmnnnnnjnqmndndmedtednmbcxmninnnwnndnqdmnqnndmnqdgnkxqddnmjmnnmdgdvjvmnkmkmdndnmnnmnnngnknnmdmnndmndndmmjmmmdmjmmndmdnjnnvmcmndghnenmndsjmkmqmmngnkndgnk,1
c,cx,0
c,cmndghnenmndsjmkmq,0
d,cmndghnenmndsjmkm,0
g,cmndghnenmndsjm,0
h,cmndghnenmndsjm,0
e,cmndghnenmnds,0
d,cmndghnenmnds,0
j,cmndghnenmndsjm,0
k,cmndghnenmndsjmkm,0
c,cmmnennmmnqnn,0
e,cmmnen,0
c,cBgwmmnnnkmnnnqn,0
g,cBgwmmnnn,0
k,cBgwmmnnnkmnnn,0
c,cdnqnqnn,0
d,cdnqn,0
c,cqnn,0
c,cqnn,0
c,cmnmnndnmnqnn,0
d,cmnmnndnmn,0
c,cdnqnninqnjqnnn,0
d,cdnqnn,0
i,cdnqnninqn,0
j,cdnqnninqnjqnnn,0
c,cdnnqnnnjqnnn,0
d,cdnnqnnn,0
j,cdnnqnnnjqnnn,0
c,cqn,0
c,cqnn,0
c,cqnnn,0
c,cqnnn,0
c,cqnnnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnnnn,0
c,cqnnnnnn,0
c,cqnnn,0
c,cqnnn,0
c,cqnnn,0
c,cqnnnn,0
c,cmnqnnnn,0
c,cqn,0
c,cqnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnnnn,0
c,cmnnqnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnn,0
c,cqnnnnnn,0
c,cmnnqnnn,0
c,cqnnn,0
c,cqnnn,0
c,cqnn,0
c,cmndnmnnninmnqnn,0
d,cmndnmnnn,0
i,cmndnmnnninmn,0
c,cdnqnnnnjqnn,0
d,cdnqnnnn,0
j,cdnqnnnnjqnn,0
c,cmndnmnnninmnqnn,0
d,cmndnmnnn,0
i,cmndnmnnninmn,0
c,cmnnmnnnnnnqnnnn,0
c,cdnmnnninmnnnnnninmnqnnnn,0
d,cdnmnnn,0
i,cdnmnnninmnnnnnn,0
i,cdnmnnninmnnnnnninmn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cqnn,0
c,cvnnvnnn,0
c,cmnmnnndqmnnnnnnmnmndnmnnq,0
d,cmnmnnndq,0
d,cmnmnnndqmnnnnnnmnmndnmnn,0
c,cmnmnmnnnnnnmnmnnq,0
c,cmndmnq,0
d,cmndmn,0
c,cdmnjmnq,0
d,cdmn,0
j,cdmnjmn,0
c,chnqn,0
h,chnqn,0
c,chnqn,0
h,chnqn,0
c,cqnn,0
c,cmnddndnn,0
d,cmnddndnn,0
d,cmnddn,0
d,cmnddndnn,0
c,cdmdmdmnjmmnmenednndnendnndnndnsdqnjq,0
d,cdm,0
d,cdmdm,0
d,cdmdmdmn,0
j,cdmdmdmnjm,0
e,cdmdmdmnjmmnmenednndnendnndnndns,0
e,cdmdmdmnjmmnmenednn,0
d,cdmdmdmnjmmnmenednn,0
d,cdmdmdmnjmmnmenednndn,0
e,cdmdmdmnjmmnmenednndnendnndnndns,0
d,cdmdmdmnjmmnmenednndnendnndnn,0
d,cdmdmdmnjmmnmenednndnendnndnn,0
d,cdmdmdmnjmmnmenednndnendnndnndns,0
d,cdmdmdmnjmmnmenednndnendnndnndnsdqn,0
j,cdmdmdmnjmmnmenednndnendnndnndnsdqnjq,0
c,cdnennnninn,0
d,cdnennnn,0
e,cdnennn,0
i,cdnennnninn,0
c,cmndnmnnnjmnnq,0
d,cmndnmnnn,0
j,cmndnmnnnjmnn,0
c,cmnmnnq,0
c,cmngdmnennln,0
g,cmngdmnenn,0
d,cmngdmn,0
e,cmngdmnenn,0
l,cmngdmnennln,0
c,cn,0
c,cmnmnmdnjnhnnnn,0
d,cmnmnmdn,0
j,cmnmnmdnjn,0
h,cmnmnmdnjnhnnn,0
c,cepn,0
e,cepn,0
c,cmndnmgmendnnnkqdgnk,0
d,cmndnmgmendnnnkqdgnk,0
g,cmndnmgmendnnn,1
e,cmndnmgmendnn,0
d,cmndnmgmendnn,0
k,cmndnmgmendnnnkq,1
d,cmndnmgmendnnnkqdgnk,0
g,cmndnmgmendnnnkqdgn,1
k,cmndnmgmendnnnkqdgnk,1
c,cdnmnmdnminmdhnnnjmmnndn,0
d,cdn,0
d,cdnmnmdnm,0
i,cdnmnmdnminm,0
d,cdnmnmdnminmdhnnn,0
h,cdnmnmdnminmdhnnn,0
j,cdnmnmdnminmdhnnnjm,0
d,cdnmnmdnminmdhnnnjmmnndn,0
c,cn,0
c,cmnmndnunhnmfnmmnnmnnenn,0
d,cmnmndnun,0
h,cmnmndnunhnmfnmmnnmnnenn,0
f,cmnmndnunhnmfnm,0
e,cmnmndnunhnmfnmmnnmnnenn,0
c,cmnmndnnunn,0
d,cmnmndnnun,0
c,chnenmndntdnndntdntdntdntn,0
h,chnenmndntdnndntdntdntdntn,0
e,chnenmndntdnndntdntdntdntn,0
d,chnenmndnt,0
d,chnenmndntdnndntdntdntdnt,0
d,chnenmndntdnndnt,0
d,chnenmndntdnndntdnt,0
d,chnenmndntdnndntdntdnt,0
d,chnenmndntdnndntdntdntdnt,0
c,cqnn,0
c,cdugmmnndnmnmnkmnq,0
d,cdu,0
g,cdugmmnndnmnmn,0
d,cdugmmnndnmn,0
k,cdugmmnndnmnmnkmn,0
c,cdummnnn,0
d,cdu,0
c,cdwdnqimnunjqjmnmmnmdmnq,0
d,cdwdnqimnunjq,0
d,cdwdnq,0
i,cdwdnqimnun,0
j,cdwdnqimnunjq,0
j,cdwdnqimnunjqjmnmmnmdmnq,0
d,cdwdnqimnunjqjmnmmnmdmn,0
c,cmnenmnmndn,0
e,cmnenmnmndn,0
d,cmnenmnmndn,0
c,cmndnqdnqnqn,0
d,cmndnq,0
d,cmndnqdnqn,0
c,cdngdnnnjnkdxju,0
d,cdngdnnnjnkdxju,0
g,cdngdnnnjn,0
d,cdngdnnn,0
j,cdngdnnnjn,0
k,cdngdnnnjnkdxju,0
d,cdngdnnnjnkdx,0
j,cdngdnnnjnkdxju,0
c,cdennenn,0
d,cdenn,0
e,cdenn,0
e,cdennenn,0
c,cddennn,0
d,cddennn,0
d,cddennn,0
e,cddenn,0
c,cmddn,0
d,cmddn,0
d,cmddn,0
c,cnnnn,0
c,cmnnnqn,0
c,cfdmnnnjmnnnmndmdsndsnq,0
f,cfdmnnnjmnnnmndmdsnds,0
d,cfdmnnn,0
j,cfdmnnnjmnnn,0
d,cfdmnnnjmnnnmndm,0
d,cfdmnnnjmnnnmndmds,0
d,cfdmnnnjmnnnmndmdsnds,0
c,cmdnqnmgmnkungmnkmndnqmmnnnnnnnq,0
d,cmdnqn,0
g,cmdnqnmgmn,0
k,cmdnqnmgmnkun,0
g,cmdnqnmgmnkungmn,0
k,cmdnqnmgmnkungmnkmn,0
d,cmdnqnmgmnkungmnkmndnq,0
c,cnmnmnmnmnmmmmmmmmnmmnmnmmmmm,0
c,cmnmnmmnendnnm,0
e,cmnmnmmnendnnm,0
d,cmnmnmmnendnnm,0
c,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkmedtmmnndnmn,0
d,cmmmnmmndgmnnnkmxdnnn,0
g,cmmmnmmndgmnnn,0
k,cmmmnmmndgmnnnkmx,0
d,cmmmnmmndgmnnnkmxdnn,0
d,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkmedtmmnndnmn,0
d,cmmmnmmndgmnnnkmxdnnndmnmndm,0
j,cmmmnmmndgmnnnkmxdnnndmnmndmjm,0
g,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngn,0
k,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkx,0
d,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdm,0
c,cqn,0
g,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmn,0
k,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkm,0
e,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkmedtmmnndnmn,0
d,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkmedt,0
d,cmmmnmmndgmnnnkmxdnnndmnmndmjmmngnkxdmncqngmnkmedtmmnndnmn,0
c,cqn,0
c,cdgmnkunq,0
d,cdgmnkun,0
g,cdgmn,0
k,cdgmnkun,0
c,cmnendmjdnmn,0
e,cmnendmjdnmn,0
d,cmnendm,0
j,cmnendmjdnmn,0
d,cmnendmjdnm,0
c,cdnq,0
d,cdn,0
c,cdnq,0
d,cdn,0
c,cdnq,0
d,cdn,0
c,cdnq,0
d,cdn,0
c,cmnnnq,0
c,cwmmdqmmnendnmnmnmmmq,0
d,cwmmdq,0
e,cwmmdqmmnendnmn,0
d,cwmmdqmmnendnmn,0
c,cmdnjnnn,0
d,cmdn,0
j,cmdnjnnn,0
c,cccmmmmdnmnmnnmnndnnungmndnmnqkmndnnunjummqq,0
c,ccmmmmdnmnmnnmnndnnungmndnmnqkmndnnunjummq,0
c,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnn,0
d,cmmmmdnmnmnnmnndnnun,0
g,cmmmmdnmnmnnmnndnnungmndnmnq,0
d,cmmmmdnmnmnnmnndnnungmndnmn,0
k,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnun,0
j,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
c,ccmmmmdnmnmnnmnndnnungmndnmnqkmndnnunjummq,0
c,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnn,0
d,cmmmmdnmnmnnmnndnnun,0
g,cmmmmdnmnmnnmnndnnungmndnmnq,0
d,cmmmmdnmnmnnmnndnnungmndnmn,0
k,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnun,0
j,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
c,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnn,0
d,cmmmmdnmnmnnmnndnnun,0
g,cmmmmdnmnmnnmnndnnungmndnmnq,0
d,cmmmmdnmnmnnmnndnnungmndnmn,0
k,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
d,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnun,0
j,cmmmmdnmnmnnmnndnnungmndnmnqkmndnnunju,0
c,cnmmnmmnmmnmmmnmmmmnmmmmmmm,0
c,cdnnjnnn,0
d,cdnn,0
j,cdnnjnnn,0
c,cwdnuninminnminnnminnmjmnndwmmnmnnmjmnq,0
d,cwdnun,0
i,cwdnuninm,0
i,cwdnuninminnm,0
i,cwdnuninminnminnnm,0
i,cwdnuninminnminnnminnm,0
j,cwdnuninminnminnnminnmjm,0
d,cwdnuninminnminnnminnmjmnndwmmnmnnm,0
j,cwdnuninminnminnnminnmjmnndwmmnmnnmjmn,0
c,cmenmdnnnnnnjnnn,0
e,cmenmdnnnnnnjnn,0
d,cmenmdnnnnnn,0
j,cmenmdnnnnnnjnn,0
c,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmncdnmnnmndmnmndninmmndnmednenjnnn,0
e,cmmmnmmmnedndtndnndnmnmmntdntndnmdnm,0
d,cmmmnmmmnedndtn,0
d,cmmmnmmmnedndt,0
d,cmmmnmmmnedndtndnndnmnmmnt,0
d,cmmmnmmmnedndtndnndnmnmm,0
d,cmmmnmmmnedndtndnndnmnmmntdnt,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnm,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnm,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdn,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmn,0
e,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmn,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmn,0
c,cqnnn,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmn,0
j,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmn,0
c,cdnmnnmndmnmndninmmndn,0
d,cdnmnnmndmnmndn,0
d,cdnmnnmndmn,0
d,cdnmnnmndmnmndn,0
i,cdnmnnmndmnmndninmmndn,0
d,cdnmnnmndmnmndninmmndn,0
e,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmncdnmnnmndmnmndninmmndnmednenjn,0
d,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmncdnmnnmndmnmndninmmndnmednen,0
e,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmncdnmnnmndmnmndninmmndnmednen,0
j,cmmmnmmmnedndtndnndnmnmmntdntndnmdnmdndendnmnnnmcqnnndmmnjmncdnmnnmndmnmndninmmndnmednenjn,0
c,cqnnn,0
c,cdnmnnmndmnmndninmmndn,0
d,cdnmnnmndmnmndn,0
d,cdnmnnmndmn,0
d,cdnmnnmndmnmndn,0
i,cdnmnnmndmnmndninmmndn,0
d,cdnmnnmndmnmndninmmndn,0
c,cmmnddmjmmdmdnndnmdmndgmnkxmdnnnmmdmnjmnq,0
d,cmmnddmjmm,0
d,cmmnddm,0
j,cmmnddmjm,0
d,cmmnddmjmmdm,0
d,cmmnddmjmmdmdnn,0
d,cmmnddmjmmdmdnndnm,0
d,cmmnddmjmmdmdnndnmdmn,0
d,cmmnddmjmmdmdnndnmdmndgmnkx,0
g,cmmnddmjmmdmdnndnmdmndgmn,0
k,cmmnddmjmmdmdnndnmdmndgmnkx,0
d,cmmnddmjmmdmdnndnmdmndgmnkxmdnnnmm,0
d,cmmnddmjmmdmdnndnmdmndgmnkxmdnnnmmdmn,0
j,cmmnddmjmmdmdnndnmdmndgmnkxmdnnnmmdmnjmn,0
c,cwwndunmmndunmnmngmkungmnkunkunkunmmndmddnmnmnmnqn,0
d,cwwndun,0
d,cwwndunmmndun,0
g,cwwndunmmndunmnmngm,0
k,cwwndunmmndunmnmngmkun,0
g,cwwndunmmndunmnmngmkungmn,0
k,cwwndunmmndunmnmngmkungmnkun,0
k,cwwndunmmndunmnmngmkungmnkunkun,0
k,cwwndunmmndunmnmngmkungmnkunkunkun,0
d,cwwndunmmndunmnmngmkungmnkunkunkunmmndm,0
d,cwwndunmmndunmnmngmkungmnkunkunkunmmndmddnmnmnmn,0
d,cwwndunmmndunmnmngmkungmnkunkunkunmmndmddnmn,0
c,cdmqn,0
d,cdm,0
c,cwqn,0
c,cwmmnwmmmnennnnnmnmnmnmnnqnnnnnnnnnnnnnnnnnn,0
e,cwmmnwmmmnennnnnmn,0
c,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjmdnmmdmnmnmnndm,0
g,cmmmmnmmnmnmmnnmmgm,0
k,cmmmmnmmnmnmmnnmmgmkm,0
d,cmmmmnmmnmnmmnnmmgmkmmdm,0
i,cmmmmnmmnmnmmnnmmgmkmmdmim,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdq,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdq,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndn,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndn,0
i,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkm,0
g,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndun,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndun,0
k,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnm,0
i,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidn,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndn,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmm,0
g,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmn,0
k,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkm,0
g,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnm,0
k,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmm,0
j,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjm,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjmdnmmdmn,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjmdnmmdmn,0
d,cmmmmnmmnmnmmnnmmgmkmmdmimjmdqddmjmdmndnmimmddnmjmnngmnnmnnnmnndunkmdmnmmdmnmmnnmidndndmdmjmmmnmdnnnnnnnmmdgmnmnkmdmndgmnnmkmjmdmmmjmmjmdnmmdmnmnmnndm,0
c,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjmdmmmjm,0
d,cdn,0
d,cdnmmmmmdq,0
d,cdnmmmmmdqdnmnmmdmnmmnnm,0
d,cdnmmmmmdqdnmnmmdmnm,0
i,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjmdmmmjm,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdn,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdndq,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdq,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjm,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnn,0
j,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjm,0
d,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjmdmmm,0
j,cdnmmmmmdqdnmnmmdmnmmnnmimdndqdqmndnnmnmndnnnnjmdmmmjm,0
c,cmmmndqdyqdnmdmdmddmm,0
d,cmmmndq,0
d,cmmmndqdyq,0
d,cmmmndqdyqdnm,0
d,cmmmndqdyqdnmdm,0
d,cmmmndqdyqdnmdmdm,0
d,cmmmndqdyqdnmdmdmddmm,0
d,cmmmndqdyqdnmdmdmddm,0
c,cmmmmmmdmmmdy,0
d,cmmmmmmdmmm,0
d,cmmmmmmdmmmdy,0
c,cmmmmmmddmmmdmmmdnmndm,0
d,cmmmmmmddmmm,0
d,cmmmmmmddmmm,0
d,cmmmmmmddmmmdmmmdnmndm,0
d,cmmmmmmddmmmdmmmdnmn,0
d,cmmmmmmddmmmdmmmdnmndm,0
c,cmdmngnnkximdmndnnnnn,0
