type,context,contains_logging
c,cmnmmmmnnnnnnnn,0
c,cmnmnmmnnnnnn,0
c,cmnmmnnnnn,0
c,cmnmmnnnnn,0
c,cmnmmnnnnn,0
c,cmnnmnnmnnnnn,0
c,cmmnnnmnnmnnnnn,0
c,cn,0
c,cn,0
c,cn,0
c,cn,0
c,cmnmnmnmnnnnnnn,0
c,cmnmmnnnnnnnn,0
c,cmnmmnnnnn,0
c,cmnmnmmmnnnnn,0
c,cmnmnmmmnnnnn,0
c,cmnmnmmnmnnnnn,0
c,cmnmnmmnmnnnnn,0
c,cmnmmnnnnn,0
c,cmnmmmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmmmnnnnnn,0
c,cmmnmnnnnn,0
c,cmmnmnnnnnnnn,0
c,cmmnmnnnnn,0
c,cmnmnmnnnnn,0
c,cmnmnmmnnnnnn,0
c,cmnmmmnnnnn,0
c,cmnmmnnnnn,0
c,cmnmnnmnnnnn,0
c,cn,0
c,cn,0
c,cmnmmmmnnnnnn,0
c,cmmnmnnnnnnnn,0
c,cmmnmnnnnn,0
c,cmnmnmnnnnn,0
c,cmnmmmnnnnn,0
c,cn,0
c,cn,0
c,cn,0
c,cmnnmnnhnmnnnnn,0
h,cmnnmnnhnmnn,0
c,cmmnnmnnhnmnnnnn,0
h,cmmnnmnnhnmnn,0
c,cn,0
c,cn,0
c,cmnmmmnnnnnn,0
c,cmmnmnnnnnnnn,0
c,cmmnmnnnnn,0
c,cmnmnmnnnnn,0
c,cmnmnmnnnmnn,0
c,cmnmnnmnnnmnnnn,0
c,cmnnmnnmnnnnn,0
c,cmnnmmmnnnnnn,0
c,cmnnmmmnnnnnn,0
c,cmnmmnnnnn,0
c,cmmnmnnnnn,0
c,cmnmnmnnnnn,0
c,cmmnmnnnnnnnn,0
c,cmnmmnmmnnnn,0
c,cmnmnmnnnnnnn,0
c,cmnmnmnnnnnnn,0
c,cmnnmnmmnnnnnn,0
c,cmnmnmmnnnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmnmnnnnnn,0
c,cmmm,0
c,cq,0
c,cmmnmmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmmnmnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmmnnnnn,0
c,cmnmnmmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmmmhnmnnnnnn,0
h,cmnmmmhnmnn,0
c,cmnmmmhnmnnnnnn,0
h,cmnmmmhnmnn,0
c,cmnmmnnnnn,0
c,cmmnnnn,0
c,cn,0
c,cn,0
c,cdmnjmnmnnmnnnnn,0
d,cdmn,0
j,cdmnjmn,0
c,cn,0
c,cn,0
c,cdmnjmnmmnnnnn,0
d,cdmn,0
j,cdmnjmn,0
c,cmnmnnnn,0
c,cmnmmmmnnnnnn,0
c,cmnmmnmnnmnnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmmnnnn,0
c,cmnmnnmnnnnn,0
c,cmnmnmmnmnnnnn,0
c,cmnmnnn,0
c,cmnmnmmnnnnnn,0
c,cmnmmmmnnnn,0
c,cmnmmmnnnnnn,0
c,cmnmmmnnmnnnnnnnnn,0
c,cn,0
c,cn,0
c,cn,0
c,cdmnimnmjmnmmnnndnjnn,0
d,cdmn,0
i,cdmnimnm,0
j,cdmnimnmjmn,0
d,cdmnimnmjmnmmnnndn,0
j,cdmnimnmjmnmmnnndnjn,0
c,cmnmmnnnnnnnn,0
c,cmmnnnn,0
c,cmmnmmnmnnnnn,0
c,cmmnmmmnmnnnnnn,0
c,cmmmnmmmnmnnnnnn,0
c,cmmnmmnmmmmnmnnnnnnn,0
c,cmmmnmmmmnmnnnnnnn,0
c,cdmnimnjmnmnnmnnnnn,0
d,cdmn,0
i,cdmnimn,0
j,cdmnimnjmn,0
c,cn,0
c,cn,0
c,cn,0
c,cdmnimnmjmnmnnmnnndnjnn,0
d,cdmn,0
i,cdmnimnm,0
j,cdmnimnmjmn,0
d,cdmnimnmjmnmnnmnnndn,0
j,cdmnimnmjmnmnnmnnndnjn,0
c,cn,0
c,cn,0
c,cn,0
c,cmnmmnnnn,0
c,cmnmmmnnnnnn,0
c,cmnmmnnnnn,0
c,cmnmnmnnnnn,0
c,cmnmnnmmnnnnnnn,0
c,cmnmmnnnn,0
c,cmmnnmmmnnnmnnnnnnn,0
c,cmmnnmmnnnnnn,0
c,cmnmmmmnnnnnnnn,0
c,cmnmmnnnnnn,0
c,cmmmmnhnmnnnnnn,0
h,cmmmmnhnmnn,0
c,cmnmnmnmmhnmnnnnnnnn,0
h,cmnmnmnmmhnmnn,0
c,cmnmnmmmhnmnnnnnnnn,0
h,cmnmnmmmhnmnn,0
c,cmnmmnnnnnn,0
c,cmnmnnnn,0
c,cmnn,0
c,cmnn,0
c,cmnn,0
c,cmnn,0
c,cmnn,0
c,cmnn,0
c,cmnn,0
c,cmnnmnnn,0
c,cnnnn,0
c,cmnmnmnnnn,0
c,cnnn,0
c,cmnmmnnnnn,0
c,cmnmmnnnn,0
c,cmnmmnnnnn,0
c,cmnmnmnnnnn,0
c,cmnmnnn,0
c,cmnmmnmmnnnnnn,0
c,cmmmnnmnnmnnnnn,0
c,cmnmmmmmmnnnnnnn,0
c,cmnmmmmmmnnnnnnn,0
c,cmnmmmmmmnnnnnnn,0
c,cmnmmnnnnn,0
c,cmnmmmmmmnnnnn,0
c,cmnmmmmmmnnnnn,0
c,cmnmmnnnnn,0
c,cmmmnnmmnnnnn,0
c,cmnmmnnnnn,0
c,cq,0
c,cq,0
c,cmnnmq,0
c,cmmm,0
c,chngnqkq,0
h,chngnqkq,0
g,chngnq,0
k,chngnqkq,0
c,cgqnnkq,0
g,cgqnn,0
k,cgqnnkq,0
c,cdqgdnqnjqnkq,0
d,cdq,0
g,cdqgdnqnjqn,0
d,cdqgdnqn,0
j,cdqgdnqnjqn,0
k,cdqgdnqnjqnkq,0
c,cdnqdqjq,0
d,cdnq,0
d,cdnqdq,0
j,cdnqdqjq,0
c,cqn,0
c,cqn,0
c,cnnq,0
c,cmnn,0
c,cmnn,0
c,cmnq,0
c,cn,0
c,cn,0
c,cdmqnn,0
d,cdm,0
c,cdnmcmnnednqqqn,0
d,cdnm,0
c,cmnnednqq,0
e,cmnnednq,0
d,cmnnednq,0
c,cmnnednqq,0
e,cmnnednq,0
d,cmnnednq,0
c,cnn,0
c,cnn,0
c,cgnpln,0
g,cgnp,0
l,cgnpln,0
c,chngnnkx,0
h,chngnnkx,0
g,chngnn,0
k,chngnnkx,0
c,ccqnn,0
c,cqn,0
c,cqn,0
c,cmnnnnmnmnmqn,0
c,cnnnnnnnnnnnnnq,0
c,cq,0
c,cmmnmnnn,0
c,cdqdnqmnnmnm,1
d,cdq,1
d,cdqdnq,1
c,cdqncmnfnndnqnmnnnnm,0
d,cdq,1
c,cmnfnndnqn,0
f,cmnfnndnq,0
d,cmnfnndnq,0
c,cmnfnndnqn,0
f,cmnfnndnq,0
d,cmnfnndnq,0
c,cdqdnqn,0
d,cdq,1
d,cdqdnq,1
c,cmdndmnnnnqn,0
d,cmdn,0
d,cmdndmnn,0
c,chnnnp,0
h,chnnnp,0
c,cqnnn,0
c,cqnnn,0
c,cnnncdnnnmmdmmnmnndnnjnnmnmnnnncndnnjnnnmnmmndndnnnnnnncdnnnnnn,1
c,cdnn,0
d,cdnn,1
d,cnnncdnnnmmdmmnmnndnnjnnmn,0
d,cnnncdnnnmmdmmnmnndnn,0
j,cnnncdnnnmmdmmnmnndnnjn,0
c,cndnnjn,0
d,cndnn,0
j,cndnnjn,0
d,cnnncdnnnmmdmmnmnndnnjnnmnmnnnncndnnjnnnmnmmndndn,0
d,cnnncdnnnmmdmmnmnndnnjnnmnmnnnncndnnjnnnmnmmndndn,0
c,cdnnn,0
d,cdnn,1
c,cdnn,0
d,cdnn,1
c,cndnnjn,0
d,cndnn,0
j,cndnnjn,0
c,cdnnn,0
d,cdnn,1
c,ccdnqqnnn,0
c,cdnqqn,0
d,cdnq,0
c,cdnqqn,0
d,cdnq,0
c,cqnn,0
c,cmmnmmn,1
c,cmnndnnq,0
d,cmnndnn,0
c,cmnhnhnnn,0
h,cmnhnhnnn,0
h,cmnhnhnnn,0
c,cmnhnn,0
h,cmnhnn,0
c,chndnqnn,0
h,chndnqnn,0
d,chndnq,1
c,cmngmnnkmnhnn,0
g,cmngmnn,0
k,cmngmnnkmn,0
h,cmngmnnkmnhnn,0
c,cmnhnhnnn,0
h,cmnhnhnnn,0
h,cmnhnhnnn,0
c,cgpknnn,0
g,cgp,0
k,cgpknnn,0
c,ccdnqninqnnjqqn,0
c,cdnqninqnnjq,0
d,cdnqn,0
i,cdnqninqnn,0
j,cdnqninqnnjq,0
c,cdnqninqnnjq,0
d,cdnqn,0
i,cdnqninqnn,0
j,cdnqninqnnjq,0
c,cmnnmnnnnn,0
c,cmnqn,0
c,cnnmnnmnnnnnncdnnn,0
c,cdnn,0
d,cdnn,0
c,cdnn,0
d,cdnn,0
c,cnnn,0
c,cqn,0
c,cq,0
c,cqn,0
c,cncunq,0
c,cun,0
c,cun,0
c,cmnnnemndnnnq,0
e,cmnnnemndnnn,0
d,cmnnnemndnnn,0
c,cdndnunqjdnunq,0
d,cdndnunq,0
d,cdndnun,0
j,cdndnunqjdnunq,0
d,cdndnunqjdnun,0
c,ccmnmnednmnsqq,0
c,cmnmnednmnsq,0
e,cmnmnednmns,0
d,cmnmnednmns,0
c,cmnmnednmnsq,0
e,cmnmnednmns,0
d,cmnmnednmns,0
c,cmnnmnfmnnq,0
f,cmnnmnfmnn,0
c,cdmcmnmndmnqq,0
d,cdm,0
c,cmnmndmnq,0
d,cmnmndmn,0
c,cmnmndmnq,0
d,cmnmndmn,0
c,ccmnmndnednunmnnqq,0
c,cmnmndnednunmnnq,0
d,cmnmndnednunmnn,0
e,cmnmndnednun,0
d,cmnmndnednun,0
c,cmnmndnednunmnnq,0
d,cmnmndnednunmnn,0
e,cmnmndnednun,0
d,cmnmndnednun,0
c,cncmqnq,0
c,cmqn,0
c,cmqn,0
c,cnn,0
c,cemmnnepn,0
e,cemmnnepn,0
e,cemmnnepn,0
c,cnn,0
c,cnnn,0
c,cqn,0
c,cq,0
c,cqn,0
c,cqn,0
c,cmnq,0
c,cqn,0
c,cmnqnn,0
c,cqn,0
c,cdnn,0
d,cdnn,0
c,cdnn,0
d,cdnn,0
c,cnnn,0
c,cq,0
c,cn,0
c,cqn,0
c,cn,0
c,cqn,0
c,cqn,0
c,cmennq,0
e,cmenn,0
c,cmnemnq,0
e,cmnemn,0
c,cqn,0
c,cqn,0
c,cq,0
c,cmnn,0
c,cqn,0
c,cmnn,0
c,cnnm,0
c,cmnqn,0
c,cq,0
c,cqnn,0
c,cq,0
c,cqn,0
c,cdmnedmnnjmnndnqun,0
d,cdmnedmnnjmnndnqun,0
e,cdmnedmnnjmnndnq,0
d,cdmnedmnn,0
j,cdmnedmnnjmnn,0
d,cdmnedmnnjmnndnq,0
c,cdnednnqun,0
d,cdnednnqun,0
e,cdnednnq,0
d,cdnednnq,0
c,cdmmnnn,0
d,cdmmn,0
c,cmnq,0
c,cnn,0
c,cqn,0
c,cn,0
c,cnnmnnn,0
c,cqn,0
c,cdnqjq,0
d,cdnq,0
j,cdnqjq,0
c,cmnmnendnmjmn,0
e,cmnmnendnmjmn,0
d,cmnmnendnm,0
j,cmnmnendnmjmn,0
c,cmnmgnendnnninnnqln,0
g,cmnmgnendnnninnnq,0
e,cmnmgnendnnninnn,0
d,cmnmgnendnnn,0
i,cmnmgnendnnninnn,0
l,cmnmgnendnnninnnqln,0
c,cemndunmddnminminm,0
e,cemndunmddnminminm,0
d,cemndun,0
d,cemndunmddnminminm,0
d,cemndunmddnm,0
i,cemndunmddnminm,0
i,cemndunmddnminminm,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cmnn,0
c,cqn,0
c,cn,0
c,cmnmmnmendnmjmn,0
e,cmnmmnmendnmjmn,0
d,cmnmmnmendnm,0
j,cmnmmnmendnmjmn,0
c,cnn,0
c,cqn,0
c,cmnn,0
c,cqn,0
c,cqn,0
c,cn,0
c,cmnmmnmendnmjmn,0
e,cmnmmnmendnmjmn,0
d,cmnmmnmendnm,0
j,cmnmmnmendnmjmn,0
c,cnn,0
c,cgnkx,0
g,cgn,0
k,cgnkx,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cnnn,0
c,cn,0
c,cn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cnnendmndnmn,0
e,cnnendmndnm,0
d,cnnendmndnm,0
d,cnnendmndnm,0
c,cdnmnnjunn,0
d,cdnmnn,0
j,cdnmnnjunn,0
c,cgnkx,0
g,cgn,0
k,cgnkx,0
c,cnn,0
c,cmmennnnnqnn,0
e,cmmennnnn,0
c,cq,0
c,cmnngnnkmln,0
g,cmnngnn,0
k,cmnngnnkm,0
l,cmnngnnkmln,0
c,cqn,0
c,cnn,0
c,cq,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cmnnnq,0
c,cmnqn,0
c,cqn,0
c,cmnqn,0
c,cmnn,0
c,cmnqn,0
c,cmnn,0
c,cq,0
c,cq,0
c,cq,0
c,cq,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cmnnn,0
c,cqn,0
c,cdnqjqn,0
d,cdnq,0
j,cdnqjqn,0
c,cmenmnndnq,0
e,cmenmnndn,0
d,cmenmnndn,0
c,cqn,0
c,cnnn,0
c,cnmnn,0
c,ccmnqnnegmdnqdnqkxq,0
c,cmnq,0
e,ccmnqnnegmdnqdnqkx,0
g,ccmnqnnegmdnqdnq,0
d,ccmnqnnegmdnq,0
d,ccmnqnnegmdnqdnq,0
k,ccmnqnnegmdnqdnqkx,0
c,cmnq,0
c,cmnnn,0
c,cmnn,0
c,cqnn,0
c,ccdnqhnqngnkqkqq,0
c,cdnqhnqn,0
d,cdnq,0
h,cdnqhnqn,0
g,ccdnqhnqngn,0
k,ccdnqhnqngnkq,0
k,ccdnqhnqngnkqkq,0
c,cdnqhnqn,0
d,cdnq,0
h,cdnqhnqn,0
c,cqnnn,0
c,cnqnnnn,0
c,cdnmgqnkq,0
d,cdnm,0
g,cdnmgqn,0
k,cdnmgqnkq,0
c,cgnqnln,0
g,cgnqn,0
l,cgnqnln,0
c,cgnqnln,0
g,cgnqn,0
l,cgnqnln,0
c,cdnmnn,0
d,cdnmnn,0
c,cdnmnn,0
d,cdnmnn,0
c,cq,0
c,cmndnmnnnn,0
d,cmndn,0
c,cmcncmnmemdnmsdmunqnqq,0
c,cncmnmemdnmsdmunqnq,0
c,cmnmemdnmsdmunqn,0
e,cmnmemdnms,0
d,cmnmemdnms,0
d,cmnmemdnmsdmun,0
c,cncmnmemdnmsdmunqnq,0
c,cmnmemdnmsdmunqn,0
e,cmnmemdnms,0
d,cmnmemdnms,0
d,cmnmemdnmsdmun,0
c,cmnmemdnmsdmunqn,0
e,cmnmemdnms,0
d,cmnmemdnms,0
d,cmnmemdnmsdmun,0
c,cmmmcnccmqnnmndnmnnendnmsdmunqnqq,0
c,cnccmqnnmndnmnnendnmsdmunqnq,0
c,ccmqnnmndnmnnendnmsdmunqn,0
c,cmqnn,0
d,ccmqnnmndnmnnendnms,0
e,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnmsdmun,0
c,cnccmqnnmndnmnnendnmsdmunqnq,0
c,ccmqnnmndnmnnendnmsdmunqn,0
c,cmqnn,0
d,ccmqnnmndnmnnendnms,0
e,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnmsdmun,0
c,ccmqnnmndnmnnendnmsdmunqn,0
c,cmqnn,0
d,ccmqnnmndnmnnendnms,0
e,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnms,0
d,ccmqnnmndnmnnendnmsdmun,0
c,cmqnn,0
c,ccncmmnqnqq,0
c,cncmmnqnq,0
c,cmmnqn,0
c,cncmmnqnq,0
c,cmmnqn,0
c,cmmnqn,0
c,cqn,0
c,cq,0
c,cq,0
c,cq,0
c,cdnqnjq,0
d,cdnqn,0
j,cdnqnjq,0
c,cdnqnjq,0
d,cdnqn,0
j,cdnqnjq,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,ccmndmjmqn,0
c,cmndmjmq,0
d,cmndm,0
j,cmndmjm,0
c,cmndmjmq,0
d,cmndm,0
j,cmndmjm,0
c,ccmnqn,0
c,cmnq,0
c,cmnq,0
c,cmmndmnddnnnnjmmndnmdndnnqq,0
d,cmmndmnddnnnnjm,0
d,cmmndmnddnnnnjm,0
d,cmmndmnddnnnn,0
j,cmmndmnddnnnnjm,0
d,cmmndmnddnnnnjmmndnm,0
d,cmmndmnddnnnnjmmndnmdndnnq,0
d,cmmndmnddnnnnjmmndnmdndnn,0
c,cmnmqn,0
c,cmnqn,0
c,cmdmndmnddmnn,0
d,cmdmn,0
d,cmdmndmn,0
d,cmdmndmnddmnn,0
d,cmdmndmnddmn,0
c,cnmnq,0
c,cqn,0
c,cdnmncmnnqnnn,0
d,cdnmncmnnqnnn,0
c,cmnnq,0
c,cmnnq,0
c,cq,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cqnn,0
c,cnn,0
c,cnn,0
c,cnnn,0
c,cnn,0
c,cnn,0
c,cnn,0
c,cednsjun,0
e,cedns,0
d,cedns,0
j,cednsjun,0
c,cqn,0
c,cqnn,0
c,cqnn,0
c,cdmnn,0
d,cdm,0
c,cdmnn,0
d,cdm,0
c,cdmqn,0
d,cdm,0
c,cmnqn,0
c,cqn,0
c,cmnqnn,0
c,cnmnqnn,0
c,cmnmnn,0
c,cnmnmnemndnnds,0
e,cnmnmnemndnnds,0
d,cnmnmnemndnn,0
d,cnmnmnemndnnds,0
c,cn,0
c,cn,0
c,cmnmnemndnnmnns,0
e,cmnmnemndnnmnns,0
d,cmnmnemndnnmnns,0
c,cqn,0
c,cqn,0
c,cnndmmnmm,0
d,cnndmmn,0
c,cgqkmunnn,0
g,cgq,0
k,cgqkmunnn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cmmndnnnnmnnjnnnnnn,0
d,cmmndnnnnmnn,0
j,cmmndnnnnmnnjnnnnnn,0
c,cmnnnnnnn,0
c,cmmnnnnnn,0
c,cmmnnnnnnnn,0
c,cmmnnnnnnnn,0
c,cnn,0
c,cnnnn,0
c,cnnnn,0
c,cnnmn,0
c,cqn,0
c,cwnqn,0
c,cmn,0
c,cmdnjnnnnnnnnnq,0
d,cmdn,0
j,cmdnjn,0
c,cmnnnnnnn,0
c,cnn,0
c,chnnn,0
h,chnnn,0
c,cmmmmmmnnnmnnnnnnnnnmnnn,0
c,cmnnhnmnnmnnn,0
h,cmnnhnmnnmnnn,0
c,chnmnnnnhnnnnnnnnnnnnn,0
h,chnmnnnnhnnnnnnnnnnnnn,0
h,chnmnnnnhnn,0
c,cmnmnhnmnnnnnnmnnmnnnnnmnnn,0
h,cmnmnhnmnnnnnnmnnmnnnnnmnnn,0
c,cmmmnmnnnnnnnnnnnnnn,0
c,cmmmnmnnnnnnnmnnnnnnnnn,0
c,cqn,0
c,cnn,0
c,cmmnnnennmnnnn,0
e,cmmnnnenn,0
c,cnnnnnnnnn,0
c,cnnnn,0
c,cmnmnmnenmmnnnnmnmmnn,0
e,cmnmnmnenmmnnnnmnm,0
c,cnn,0
c,cmngnmnnlnn,0
g,cmngnmnn,0
l,cmngnmnnlnn,0
c,cmngnnnlnnn,0
g,cmngnnn,0
l,cmngnnnlnnn,0
c,cmmmmmen,0
e,cmmmmmen,0
c,cmnnnnnnnnnnnnnnnnnnnnnmnnn,0
c,cmnnmndnn,0
d,cmnnmndn,0
c,cmnmnnnnnnnnnnnnnn,0
c,cmnmnnnnnnnnmnmnmnmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnnnnnnnn,0
c,cqn,0
c,cmnnnnnnnnn,0
c,cmnnnnnnn,0
c,cnn,0
c,cnnnnnmnn,0
c,cnnnnnnn,0
c,cmnnnn,0
c,cmnnnn,0
c,cnnmmnnmnnnn,0
c,cnnmmnnmnnnn,0
c,cnmmnnnnnmnnnnnn,0
c,cmnnnnnnnnnnnmnnnnnmnnnnnnnnnnnnnnnn,0
c,cqn,0
c,cmnnnnnnnnnnmnnnnnnnnnmnnnnnnndnnmnn,0
d,cmnnnnnnnnnnmnnnnnnnnnmnnnnnnndnnmnn,0
c,cmnmmmnnennnnnnnnnmmmmnnnmnnnnnnnnnmnnnmnnnnnnn,0
e,cmnmmmnnennnnnnnnn,0
c,cqn,0
c,cqn,0
c,cmnmnnnnnnnmnnnnnnnnnnnnnnnnnnnnnnnnnnmnnnnnnn,0
c,cqn,0
c,cnnmnnnnnnnnncmnnnnnnnn,0
c,cmnnnnnnn,0
c,cmnnnnnnn,0
c,cmmnnnnnnnnmnn,0
c,cmnmennnnnmnnnnnnnnnnnnnnmn,0
e,cmnmennnnnmnnnnnnnnnnnnnnmn,0
c,cnnnnnmnnnmnnnnnmnnnnnnnnmn,0
c,cmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0
c,cnnmmmnmnmcmndnnnn,0
c,cmndnnn,0
d,cmndnnn,0
c,cmndnnn,0
d,cmndnnn,0
c,cmnnmnn,0
c,cmnnnnnnnnnnnnnnn,0
c,cnnmn,0
c,cnnnnnnnnnnnnnn,0
c,cnnmnnnncdnnnn,0
c,cdnnn,0
d,cdnn,0
c,cdnnn,0
d,cdnn,0
c,cmmmmnnnnnmnn,0
c,cmnmnnnnnnnnnnnnnn,0
c,cqn,0
c,cmnnnnnnnnnnnnnnnn,0
c,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndnmnendnnmennnnnnn,0
e,cmmmmnnennnnnnnnn,0
f,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndnm,0
d,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndn,0
e,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndnmnendn,0
d,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndnmnendn,0
e,cmmmmnnennnnnnnnnmmnnmmmfnmmnmnndnmnendnnmennnnnnn,0
c,cmndnjnn,0
d,cmndn,0
j,cmndnjn,0
c,cqn,0
c,cqn,0
c,cnnmnnnnncmnnnnnn,0
c,cmnnnnn,0
c,cmnnnnn,0
c,cmnmnnnnnnnmnnmmnnnnnnnnnnnnnnn,0
c,cmnmmmnnenmnnnndnmmmmnnnmnnnnnnnnnmnnnmnnen,0
e,cmnmmmnnenmnnnndn,0
d,cmnmmmnnenmnnnndn,0
e,cmnmmmnnenmnnnndnmmmmnnnmnnnnnnnnnmnnnmnnen,0
c,cqn,0
c,cnn,0
c,cnn,0
c,cqn,0
c,cnnmnnnnncmnnnnnnnnn,0
c,cmnnnnnnnn,0
c,cmnnnnnnnn,0
c,cmnmnnnnnnnmnnnnnq,0
c,cmnnnnnnn,0
c,cmnnnnnnnn,0
c,cmnnn,0
c,cmnnn,0
c,cmnnnnmnnnnnnnnnn,0
c,cwnqn,0
c,cmn,0
c,cnnmn,0
c,cnnnnnnn,0
c,cnnnnnnn,0
c,cmnmnn,0
c,cnn,0
c,cdmnnnnnnnmnddnninndnn,0
d,cdm,0
d,cdmnnnnnnnmnddnninn,0
d,cdmnnnnnnnmnddnn,0
i,cdmnnnnnnnmnddnninn,0
d,cdmnnnnnnnmnddnninndnn,0
c,cnnnnnnn,0
c,cmnmnmmmmnnnnnnnn,0
c,cnnmn,0
c,cqn,0
c,cqn,0
c,cnnnnnnn,0
c,cnnnnnnn,0
c,cmnn,0
c,cmnmmnnnnnnnn,0
c,cmnnnnnnnnnnnnnnn,0
c,cnnmnmn,0
c,cmnnnnnnnenn,0
e,cmnnnnnnnenn,0
c,cnmnnnnnnnenn,0
e,cnmnnnnnnnenn,0
c,cmnnnnnnnnnnnnnnn,0
c,cmnnnnnnnnnnnnnnn,0
c,cmnmnmmmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0
c,cqn,0
c,cq,0
c,cmnnnnnnnnmnnnnnnn,0
c,cmmmnnmmmnnnnmnnnnnnmnnnmnmnnnnmnnnnn,0
c,cmmmnnmmmmnnnnmnnnnnnmnnnnnnnnmnnnnmnnnnn,0
c,cmmnnmnnnnnnmnnnnennnennmnnnnnnnnn,0
e,cmmnnmnnnnnnmnnnnenn,0
e,cmmnnmnnnnnnmnnnnennnenn,0
c,cnqn,0
c,cq,0
c,cmmmnnmmmnnnnmnnnnnnmnnnmnmnnnnmnnnnn,0
c,cmmmnnmmmmnnnnmnnnnnnmnnnnnnnnmnnnnmnnnnn,0
c,cqn,0
c,cqn,0
c,cq,0
c,cqn,0
c,cn,0
c,cn,0
c,cn,0
c,cn,0
c,cn,0
c,cn,0
c,cmnmndnq,0
d,cmnmndn,0
c,cn,0
c,cnnm,0
c,cq,0
c,cmndnq,0
d,cmndn,0
c,cmdnqn,0
d,cmdn,0
c,cq,0
c,cqn,0
c,cqn,0
c,cdundninjn,0
d,cdun,0
d,cdundn,0
i,cdundnin,0
j,cdundninjn,0
c,cn,0
c,cn,0
c,cn,0
c,cnn,0
c,cnnm,0
c,cqnn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cn,0
c,cn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cqn,0
c,cdnnddmqnjdmdmqn,0
d,cdnn,0
d,cdnnddmqn,0
d,cdnnddm,0
j,cdnnddmqnjdmdmqn,0
d,cdnnddmqnjdm,0
d,cdnnddmqnjdmdm,0
c,cnnnqn,0
c,cnnnqn,0
c,cmndunddnjnjndnqnn,0
d,cmndun,0
d,cmndunddnjn,0
d,cmndunddn,0
j,cmndunddnjn,0
j,cmndunddnjnjn,0
d,cmndunddnjnjndn,0
c,cmnnn,0
c,cnn,0
c,cn,0
c,cmnnq,0
c,cmnmnmnmnmegmnskxdunqn,0
e,cmnmnmnmnmegmnskx,0
g,cmnmnmnmnmegmns,0
k,cmnmnmnmnmegmnskx,0
d,cmnmnmnmnmegmnskxdun,0
c,cmmmn,0
c,cqn,0
c,cdnmnjmnmnmmnq,0
d,cdnmn,0
j,cdnmnjmn,0
c,cq,0
c,ccdnenninmennmemnn,0
c,cdnenninmen,0
d,cdnenn,0
e,cdnenn,0
i,cdnenninmen,0
e,cdnenninmen,0
e,ccdnenninmennmemnn,0
c,cdnenninmen,0
d,cdnenn,0
e,cdnenn,0
i,cdnenninmen,0
e,cdnenninmen,0
c,cmnmncqnmnn,0
c,cqn,0
c,cqn,0
c,cmnmndmnjmnq,0
d,cmnmndmn,0
j,cmnmndmnjmn,0
c,cnnm,0
c,cmnqn,0
c,cqn,0
c,cqn,0
c,cmn,0
c,cmn,0
c,cmn,0
c,cmn,0
c,cnnnn,0
c,cnqn,0
c,cmnqn,0
c,cmmmnn,0
c,cdqnjqn,0
d,cdqn,0
j,cdqnjqn,0
c,cq,0
c,cnqn,0
c,cnqn,0
c,cnqn,0
c,cnnm,0
c,cq,0
c,cqn,0
c,cqn,0
c,cmnmdmn,0
d,cmnmdm,0
c,cmnnmnn,0
c,cmnmndmdmn,0
d,cmnmndm,0
d,cmnmndmdm,0
c,cqnn,0
c,cnqn,0
c,cnqn,0
c,cnnm,0
c,cqn,0
c,cqn,0
c,cmnmdmmmmmn,0
d,cmnmdm,0
c,cmnnmnn,0
c,cqnn,0
c,cnnm,0
c,cnn,0
c,cnqn,0
c,cnqn,0
c,cnqn,0
c,cnnm,0
